time,gait(hip),gait(knee),QoE,test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test11,test12,test13,test14,test15
4.88,77.3926,69.7632,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
4.9,86.1206,56.1523,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
4.92,87.8296,35.4004,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
4.94,74.8901,11.7188,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
4.96,56.8237,-1.6479,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
4.98,36.8652,-21.6064,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5,16.1133,-42.8467,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.02,-6.2866,-48.584,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.04,-25.2686,-48.584,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.06,-45.2271,-38.7573,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.08,-71.2891,-73.7915,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.1,-90.8813,-52.7954,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.12,-77.2095,-26.9165,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.14,-51.7578,-9.0332,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.16,-22.0947,-32.6538,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.18,-21.3623,-55.2979,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.2,-28.0762,-57.8003,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.22,-30.7007,-78.064,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.24,-31.9214,-71.7163,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.26,-35.4614,-74.0967,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.28,-42.7856,-82.1533,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.3,-47.4854,-74.9512,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.32,-55.603,-64.27,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.34,-48.7671,-65.0073,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.36,-46.936,-67.3218,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.38,-64.0259,-76.2939,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.4,-88.9893,-80.3833,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.42,-98.938,-83.8623,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.44,-65.4297,-77.8198,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.46,-61.4624,-59.3872,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.48,-58.6548,-45.105,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.5,-54.5654,-32.8369,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.52,-53.894,-7.7515,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.54,-51.3916,-8.5449,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.56,-48.5229,-34.9731,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.58,-41.0767,-39.1235,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.6,-21.2402,-23.1934,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.62,-9.8877,-18.7988,2.6,3,2,2,3,2,3,3,3,3,2,4,2,2,2,3
5.64,5.8594,2.2583,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.66,13.6719,26.2451,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.68,19.7754,54.5654,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.7,24.1089,71.167,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.72,30.0293,78.9795,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.74,39.7949,88.7451,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.76,57.373,97.7783,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.78,78.125,108.2153,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.8,109.314,118.7134,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.82,129.5776,115.4785,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.84,148.1323,101.1353,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.86,149.4141,90.21,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.88,147.583,97.5952,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.9,146.9116,104.187,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.92,135.9863,94.6655,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.94,127.8076,79.7729,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.96,141.9067,81.7871,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
5.98,147.7051,78.4912,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6,136.6577,75.0122,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.02,118.1641,72.1436,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.04,105.1025,65.6738,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.06,92.4683,58.5327,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.08,75.1953,68.7866,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.1,57.4951,49.5605,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.12,41.687,33.0811,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.14,23.6206,15.564,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.16,4.5776,-6.5308,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.18,-13.1836,-17.8833,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.2,-27.4048,-31.8604,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.22,-43.8232,-37.6587,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.24,-62.0117,-53.6499,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.26,-78.6133,-50.4761,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.28,-94.8486,-48.584,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.3,-109.9243,-62.0117,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.32,-120.5444,-75.9277,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.34,-121.2158,-72.2046,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.36,-106.8115,-53.5889,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.38,-84.6558,-36.438,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.4,-79.7729,-12.5732,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.42,-81.0547,-7.2632,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.44,-73.3032,-13.9771,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.46,-77.0874,-9.8267,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.48,-68.4204,-2.3804,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.5,-53.5889,-11.6577,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.52,-40.7715,-25.0244,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.54,-34.1797,-31.7993,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.56,-29.4189,-30.7617,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.58,-31.6162,-28.1372,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.6,-39.1235,-24.8413,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.62,-40.6494,-27.2827,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.64,-43.0298,-33.9966,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.66,-51.8188,-31.9824,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.68,-63.2324,-31.6772,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.7,-68.9697,-38.6353,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.72,-70.6787,-46.6309,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.74,-66.6504,-54.9316,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.76,-61.1572,-57.9834,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.78,-57.1899,-53.772,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.8,-52.1851,-51.2085,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.82,-47.3022,-49.0112,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.84,-44.7388,-48.5229,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.86,-39.978,-46.3257,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.88,-37.2925,-50.0488,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.9,-36.6821,-46.0205,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.92,-35.8887,-47.4854,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.94,-34.6069,-53.0396,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.96,-34.1797,-54.2603,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
6.98,-36.0718,-54.2603,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
7,-37.3535,-42.5415,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
7.02,-34.1797,-32.0435,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
7.04,-28.0151,-31.9824,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
7.06,-23.6206,-34.4849,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
7.08,-16.9067,-19.6533,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
7.1,-9.4604,-5.3101,3.266666667,4,3,2,3,4,4,4,3,3,4,3,3,2,4,3
7.12,5.0049,3.0649,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.14,11.3525,8.1787,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.16,21.5454,59.082,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.18,37.1094,106.8115,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.2,54.3213,119.6899,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.22,67.5049,115.1123,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.24,86.0596,117.4316,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.26,101.4404,104.4922,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.28,121.521,80.8716,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.3,144.4092,56.0913,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.32,142.8833,66.6504,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.34,127.1362,89.1113,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.36,118.103,94.9097,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.38,123.6572,85.3271,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.4,112.3657,68.0542,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.42,105.0415,66.5283,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.44,113.0981,56.7017,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.46,106.5063,49.9268,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.48,80.9937,42.5415,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.5,57.6782,51.3916,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.52,39.5508,38.8794,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.54,21.4844,24.8413,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.56,0.1221,8.1177,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.58,-23.9868,-10.9863,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.6,-41.4429,-28.8696,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.62,-54.5654,-39.3677,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.64,-64.1479,-48.8281,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.66,-69.519,-45.4712,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.68,-70.9839,-33.9966,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.7,-76.9653,-46.0815,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.72,-85.9985,-61.4624,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.74,-99.4263,-65.6738,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.76,-108.8867,-37.2925,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.78,-106.6895,-4.4556,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.8,-83.1299,-15.3198,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.82,-54.3213,-24.7803,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.84,-30.9448,-30.7007,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.86,-19.9585,-32.2266,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.88,-8.7891,-34.1797,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.9,-3.6621,-48.7061,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.92,-16.5405,-58.8379,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.94,-32.7759,-56.7017,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.96,-41.1377,-56.3965,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
7.98,-52.7344,-62.2559,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8,-64.7583,-62.0117,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.02,-64.1479,-55.481,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.04,-54.5654,-54.4434,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.06,-47.0581,-55.2368,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.08,-45.5933,-52.3682,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.1,-49.6826,-49.1333,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.12,-47.9736,-44.2505,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.14,-42.4194,-41.0767,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.16,-38.5132,-42.0532,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.18,-39.1846,-42.0532,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.2,-41.4429,-43.2739,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.22,-41.2598,-40.5884,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.24,-40.7715,-35.8887,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.26,-44.8608,-33.8745,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.28,-49.4385,-30.0293,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.3,-46.3257,-28.7476,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.32,-32.959,-18.6768,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.34,-16.4795,-4.3335,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.36,-10.3149,-14.4043,3.666666667,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3
8.38,10.6812,34.6069,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.4,28.0151,88.9893,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.42,46.0815,117.6147,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.44,65.918,126.5259,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.46,92.7734,149.353,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.48,120.3003,146.1792,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.5,136.7188,138.0005,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.52,148.3765,131.3477,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.54,151.8555,121.1548,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.56,143.2495,121.1548,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.58,132.9956,109.314,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.6,127.2583,113.2813,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.62,143.9819,108.8257,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.64,157.959,86.6699,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.66,156.3721,60.6689,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.68,139.1602,43.457,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.7,120.9106,32.8369,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.72,101.8677,19.104,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.74,79.7729,1.6479,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.76,62.3779,-13.5498,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.78,41.8091,-25.8179,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.8,17.1509,-32.7759,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.82,-2.8076,-32.6538,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.84,-19.8975,-33.4473,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.86,-35.0952,-39.0015,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.88,-52.9175,-50.5371,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.9,-72.0825,-63.0493,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.92,-86.4868,-67.9932,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.94,-99.8535,-64.5752,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.96,-106.6284,-53.833,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
8.98,-110.3516,-54.7485,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9,-125.6714,-57.9224,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.02,-131.8359,-59.5093,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.04,-123.4741,-48.2178,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.06,-96.8628,-46.0205,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.08,-55.1758,-26.2451,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.1,-44.7998,-11.6577,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.12,-33.5693,-18.0664,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.14,-10.437,-18.0664,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.16,-11.1694,-25.0244,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.18,-35.0342,-34.6069,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.2,-44.4336,-33.1421,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.22,-45.0439,-29.3579,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.24,-52.3071,-24.1699,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.26,-57.9224,-25.2686,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.28,-63.7817,-14.7095,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.3,-68.8477,-12.5732,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.32,-66.5894,-12.5732,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.34,-63.0493,-14.2822,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.36,-58.96,-19.4092,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.38,-51.6968,-23.9868,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.4,-43.5791,-27.0386,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.42,-41.5649,-29.0527,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.44,-45.4102,-29.6631,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.46,-47.4854,-29.2969,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.48,-45.105,-29.6631,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.5,-45.105,-30.2734,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.52,-42.9077,-26.7334,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.54,-42.7856,-26.3672,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.56,-43.7622,-32.3486,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.58,-44.1284,-44.0674,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.6,-43.1519,-49.4995,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.62,-37.4756,-44.4336,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.64,-33.6304,-49.4995,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.66,-15.564,-44.4336,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.68,-12.5732,-34.0576,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.7,-15.0146,-13.7329,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.72,-0.9766,-3.03,3,4,3,2,3,4,3,3,3,3,2,4,3,3,3,2
9.74,1.8311,0.6104,1.933333333,3,2,2,2,1,1,2,2,2,1,3,3,2,1,2
9.76,14.5264,41.687,1.933333333,3,2,2,2,1,1,2,2,2,1,3,3,2,1,2
9.78,27.0386,84.2285,1.933333333,3,2,2,2,1,1,2,2,2,1,3,3,2,1,2
9.8,42.6025,113.6475,1.933333333,3,2,2,2,1,1,2,2,2,1,3,3,2,1,2
9.82,67.5659,113.6475,1.933333333,3,2,2,2,1,1,2,2,2,1,3,3,2,1,2
9.84,100.8911,126.4648,1.933333333,3,2,2,2,1,1,2,2,2,1,3,3,2,1,2
9.86,127.6245,129.9438,1.933333333,3,2,2,2,1,1,2,2,2,1,3,3,2,1,2
9.88,134.5215,132.2632,1.933333333,3,2,2,2,1,1,2,2,2,1,3,3,2,1,2
